id,player_statistic_id,type_id,value
45238587,1324089104,58,"{""total"":2}"
45210696,1324089104,59,"{""in"":4,""out"":0}"
45238585,1324089104,80,"{""total"":10}"
45210697,1324089104,84,"{""total"":1,""home"":1,""away"":0}"
45238588,1324089104,86,"{""total"":1}"
45850981,1324089104,94,"{""total"":1}"
45850982,1324089104,96,"{""total"":1}"
45948842,1324089104,98,"{""total"":1}"
45238579,1324089104,105,"{""total"":8}"
45238580,1324089104,106,"{""total"":4}"
45238576,1324089104,107,"{""total"":2}"
45238577,1324089104,108,"{""total"":1}"
45238578,1324089104,109,"{""total"":1}"
45948840,1324089104,110,"{""total"":1}"
45210689,1324089104,116,"{""total"":6}"
45210695,1324089104,118,"{""average"":6.56,""highest"":6.63,""lowest"":6.48}"
45210694,1324089104,119,"{""total"":42}"
45238582,1324089104,122,"{""total"":1}"
45238583,1324089104,123,"{""total"":1}"
45210691,1324089104,215,"{""total"":2}"
45510576,1324089104,216,"{""total"":2}"
45210690,1324089104,321,"{""total"":4}"
44041178,1324089104,323,"{""total"":13}"
45210688,1324089104,1584,"{""total"":60}"
45948839,1324089104,27255,"{""crosses_blocked"":1}"
39031151,1649859065,323,"{""total"":2}"
44675296,1732223231,323,"{""total"":1}"
44080765,1496618428,41,"{""total"":1}"
44080764,1496618428,42,"{""total"":1}"
43910918,1496618428,56,"{""total"":2}"
38026499,1496618428,59,"{""in"":3,""out"":0}"
38026477,1496618428,80,"{""total"":13}"
43910929,1496618428,84,"{""total"":1,""home"":1,""away"":0}"
44080753,1496618428,88,"{""total"":1}"
43910913,1496618428,94,"{""total"":3}"
38026455,1496618428,96,"{""total"":2}"
38026502,1496618428,98,"{""total"":1}"
44080747,1496618428,101,"{""total"":1}"
38026440,1496618428,105,"{""total"":11}"
38026449,1496618428,106,"{""total"":3}"
44080749,1496618428,108,"{""total"":1}"
44080750,1496618428,109,"{""total"":1}"
38026434,1496618428,110,"{""total"":2}"
38026399,1496618428,116,"{""total"":7}"
44080755,1496618428,117,"{""total"":1}"
44080761,1496618428,118,"{""average"":6.27,""highest"":6.27,""lowest"":6.27}"
38026475,1496618428,119,"{""total"":47}"
38026473,1496618428,122,"{""total"":4}"
44080756,1496618428,123,"{""total"":1}"
43910911,1496618428,194,"{""total"":1,""home"":1,""away"":0}"
43910926,1496618428,214,"{""total"":1}"
39247443,1496618428,216,"{""total"":2}"
38026407,1496618428,321,"{""total"":3}"
37879520,1496618428,323,"{""total"":23}"
44080746,1496618428,581,"{""total"":1}"
38026390,1496618428,1584,"{""total"":53.85}"
38026424,1496618428,27255,"{""crosses_blocked"":1}"
44160221,1710456933,323,"{""total"":7}"
44080742,1324089105,41,"{""total"":1}"
44080741,1324089105,42,"{""total"":1}"
45554015,1324089105,56,"{""total"":6}"
43878924,1324089105,59,"{""in"":7,""out"":3}"
43878925,1324089105,78,"{""total"":11}"
45948838,1324089105,79,"{""total"":1}"
43878920,1324089105,80,"{""total"":120}"
45948841,1324089105,84,"{""total"":1,""home"":1,""away"":0}"
44080740,1324089105,88,"{""total"":6}"
44258001,1324089105,94,"{""total"":2}"
44201782,1324089105,96,"{""total"":1}"
43878926,1324089105,98,"{""total"":14}"
43878902,1324089105,99,"{""total"":5}"
45850979,1324089105,100,"{""total"":2}"
44052204,1324089105,101,"{""total"":5}"
43910896,1324089105,105,"{""total"":46}"
43910897,1324089105,106,"{""total"":22}"
44258028,1324089105,107,"{""total"":1}"
44059877,1324089105,108,"{""total"":11}"
44059878,1324089105,109,"{""total"":9}"
44080738,1324089105,110,"{""total"":9}"
43878904,1324089105,116,"{""total"":95}"
43878915,1324089105,117,"{""total"":4}"
43878923,1324089105,118,"{""average"":6.71,""highest"":7.26,""lowest"":6.35}"
43878919,1324089105,119,"{""total"":345}"
43878917,1324089105,122,"{""total"":20}"
44059885,1324089105,123,"{""total"":8}"
44258000,1324089105,194,"{""total"":2,""home"":1,""away"":1}"
44201786,1324089105,214,"{""total"":3}"
44052205,1324089105,215,"{""total"":3}"
43878918,1324089105,216,"{""total"":4}"
43878905,1324089105,321,"{""total"":10}"
45554017,1324089105,322,"{""total"":3}"
38788283,1324089105,323,"{""total"":24}"
43878907,1324089105,580,"{""total"":1}"
43878903,1324089105,1584,"{""total"":79.17}"
44059876,1324089105,27255,"{""crosses_blocked"":9}"
38492865,1532366999,323,"{""total"":17}"
44059894,1535132996,41,"{""total"":4}"
44059893,1535132996,42,"{""total"":4}"
43910908,1535132996,51,"{""total"":3}"
43977872,1535132996,56,"{""total"":6}"
43910917,1535132996,59,"{""in"":6,""out"":4}"
43977876,1535132996,78,"{""total"":3}"
43910910,1535132996,80,"{""total"":71}"
43977877,1535132996,84,"{""total"":1,""home"":0,""away"":1}"
44059886,1535132996,88,"{""total"":2}"
43910932,1535132996,94,"{""total"":13}"
43977873,1535132996,96,"{""total"":4}"
44080760,1535132996,98,"{""total"":1}"
45775873,1535132996,100,"{""total"":1}"
43977870,1535132996,101,"{""total"":4}"
43910904,1535132996,105,"{""total"":80}"
43910934,1535132996,106,"{""total"":33}"
43977868,1535132996,107,"{""total"":18}"
